task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order
unique_copy,olmolm2l1h64d0.1stp30k0.001lr,0.001,50-99,0.416,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1stp30k0.001lr,0.001,100-149,0.0145,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.5785,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0295,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.4445,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0355,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.4075,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.003,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.3435,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0025,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.3085,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.514,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.017,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.27,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.423,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0055,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.286,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.003,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.375,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.005,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.1565,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.083,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.0865,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.099,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.108,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.1145,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.14,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.124,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.0885,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,0-49,1.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,100-149,0.0,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm2l1h64d0.1drstp30k0.001lr,0.001,50-99,0.1045,olmolm,2,1,64,0.1,-,-,-,-,-,30,-
unique_copy,olmolm1l1h16d0.1drstp1k0.001lr,0.001,0-49,0.0,olmolm,1,1,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l1h16d0.1drstp1k0.001lr,0.001,50-99,0.0,olmolm,1,1,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l1h16d0.1drstp1k0.001lr,0.001,100-149,0.0,olmolm,1,1,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l1h64d0.1drstp1k0.001lr,0.001,0-49,0.0085,olmolm,1,1,64,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l1h64d0.1drstp1k0.001lr,0.001,50-99,0.0,olmolm,1,1,64,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l1h64d0.1drstp1k0.001lr,0.001,100-149,0.0,olmolm,1,1,64,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l2h16d0.1drstp1k0.001lr,0.001,0-49,0.0,olmolm,1,2,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l2h16d0.1drstp1k0.001lr,0.001,50-99,0.0,olmolm,1,2,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l2h16d0.1drstp1k0.001lr,0.001,100-149,0.0,olmolm,1,2,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l2h64d0.1drstp1k0.001lr,0.001,0-49,0.007,olmolm,1,2,64,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l2h64d0.1drstp1k0.001lr,0.001,50-99,0.0,olmolm,1,2,64,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l2h64d0.1drstp1k0.001lr,0.001,100-149,0.0,olmolm,1,2,64,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l4h16d0.1drstp1k0.001lr,0.001,0-49,0.0,olmolm,1,4,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l4h16d0.1drstp1k0.001lr,0.001,50-99,0.0,olmolm,1,4,16,0.1,-,-,-,-,-,1,-
unique_copy,olmolm1l4h16d0.1drstp1k0.001lr,0.001,100-149,0.0,olmolm,1,4,16,0.1,-,-,-,-,-,1,-
unique_copy,ssm1l16d0dr,0.001,0-50,0.0005,ssm,1,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm1l16d0dr,0.001,51-100,0.0,ssm,1,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm1l16d0dr,0.001,101-150,0.0,ssm,1,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm1l16d0dr,0.0001,0-50,0.0,ssm,1,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm1l16d0dr,0.0001,51-100,0.0,ssm,1,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm1l16d0dr,0.0001,101-150,0.0,ssm,1,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm1l64d0dr,0.001,0-50,0.0,ssm,1,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm1l64d0dr,0.001,51-100,0.0,ssm,1,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm1l64d0dr,0.001,101-150,0.0,ssm,1,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm1l64d0dr,0.0001,0-50,0.0,ssm,1,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm1l64d0dr,0.0001,51-100,0.0,ssm,1,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm1l64d0dr,0.0001,101-150,0.0,ssm,1,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm1l256d0dr,0.001,0-50,0.0,ssm,1,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm1l256d0dr,0.001,51-100,0.0,ssm,1,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm1l256d0dr,0.001,101-150,0.0,ssm,1,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm1l256d0dr,0.0001,0-50,0.0,ssm,1,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm1l256d0dr,0.0001,51-100,0.0,ssm,1,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm1l256d0dr,0.0001,101-150,0.0,ssm,1,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm2l16d0dr,0.001,0-50,0.0,ssm,2,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm2l16d0dr,0.001,51-100,0.0,ssm,2,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm2l16d0dr,0.001,101-150,0.0,ssm,2,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm2l16d0dr,0.0001,0-50,0.0,ssm,2,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm2l16d0dr,0.0001,51-100,0.0,ssm,2,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm2l16d0dr,0.0001,101-150,0.0,ssm,2,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm2l64d0dr,0.001,0-50,0.016,ssm,2,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm2l64d0dr,0.001,51-100,0.0,ssm,2,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm2l64d0dr,0.001,101-150,0.0,ssm,2,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm2l64d0dr,0.0001,0-50,0.0,ssm,2,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm2l64d0dr,0.0001,51-100,0.0,ssm,2,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm2l64d0dr,0.0001,101-150,0.0,ssm,2,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm2l256d0dr,0.001,0-50,0.0465,ssm,2,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm2l256d0dr,0.001,51-100,0.0,ssm,2,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm2l256d0dr,0.001,101-150,0.0,ssm,2,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm2l256d0dr,0.0001,0-50,0.0,ssm,2,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm2l256d0dr,0.0001,51-100,0.0,ssm,2,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm2l256d0dr,0.0001,101-150,0.0,ssm,2,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm4l16d0dr,0.001,0-50,0.0,ssm,4,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm4l16d0dr,0.001,51-100,0.0,ssm,4,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm4l16d0dr,0.001,101-150,0.0,ssm,4,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm4l16d0dr,0.0001,0-50,0.0005,ssm,4,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm4l16d0dr,0.0001,51-100,0.0,ssm,4,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm4l16d0dr,0.0001,101-150,0.0,ssm,4,-,16,0,-,s4,-,-,-,-,-
unique_copy,ssm4l64d0dr,0.001,0-50,0.024,ssm,4,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm4l64d0dr,0.001,51-100,0.0,ssm,4,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm4l64d0dr,0.001,101-150,0.0,ssm,4,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm4l64d0dr,0.0001,0-50,0.0005,ssm,4,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm4l64d0dr,0.0001,51-100,0.0,ssm,4,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm4l64d0dr,0.0001,101-150,0.0,ssm,4,-,64,0,-,s4,-,-,-,-,-
unique_copy,ssm4l256d0dr,0.001,0-50,0.2245,ssm,4,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm4l256d0dr,0.001,51-100,0.0,ssm,4,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm4l256d0dr,0.001,101-150,0.0,ssm,4,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm4l256d0dr,0.0001,0-50,0.0075,ssm,4,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm4l256d0dr,0.0001,51-100,0.0,ssm,4,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssm4l256d0dr,0.0001,101-150,0.0,ssm,4,-,256,0,-,s4,-,-,-,-,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,0-24,0.0015,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,0-24,0.0005,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,16,0,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,0-24,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,0-24,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,16,0,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,0-24,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,0-24,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,16,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,0-24,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,0-24,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,16,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,0-24,0.0015,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,0-24,0.0005,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,64,0,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,0-24,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,0-24,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,0-24,0.0015,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,100-124,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,0-24,0.0005,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,25-49,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,50-74,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,75-99,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,100-124,0.0,ssm,4,-,64,0.1,2,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr4mlplnstp30k0.001lr,0.001,0-24,0.002,ssm,4,-,64,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr4mlplnstp30k0.001lr,0.001,25-49,0.0,ssm,4,-,64,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr4mlplnstp30k0.001lr,0.001,50-74,0.0,ssm,4,-,64,0.1,4,s4,-,True,-,30,-
unique_copy,ssms44l64d0.1dr4mlplnstp30k0.001lr,0.001,75-99,0.0,ssm,4,-,64,0.1,4,s4,-,True,-,30,-
