task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,train_steps_k,layer_order
parity,lm2l2h64d,0.001,0-50,0.9315,lm,2,2,64,-,-,-,-,-,-,-
parity,lm2l2h64d,0.001,51-100,0.6915,lm,2,2,64,-,-,-,-,-,-,-
parity,lm2l2h64d,0.001,101-150,0.5905,lm,2,2,64,-,-,-,-,-,-,-
parity,lm2l2h64d,0.0001,0-50,0.904,lm,2,2,64,-,-,-,-,-,-,-
parity,lm2l2h64d,0.0001,51-100,0.6615,lm,2,2,64,-,-,-,-,-,-,-
parity,lm2l2h64d,0.0001,101-150,0.5385,lm,2,2,64,-,-,-,-,-,-,-
parity,lm2l2h256d,0.001,0-50,0.568,lm,2,2,256,-,-,-,-,-,-,-
parity,lm2l2h256d,0.001,51-100,0.5205,lm,2,2,256,-,-,-,-,-,-,-
parity,lm2l2h256d,0.001,101-150,0.5195,lm,2,2,256,-,-,-,-,-,-,-
parity,lm2l2h256d,0.0001,0-50,0.8935,lm,2,2,256,-,-,-,-,-,-,-
parity,lm2l2h256d,0.0001,51-100,0.6365,lm,2,2,256,-,-,-,-,-,-,-
parity,lm2l2h256d,0.0001,101-150,0.5075,lm,2,2,256,-,-,-,-,-,-,-
parity,lm2l4h16d,0.001,0-50,0.9325,lm,2,4,16,-,-,-,-,-,-,-
parity,lm2l4h16d,0.001,51-100,0.67,lm,2,4,16,-,-,-,-,-,-,-
parity,lm2l4h16d,0.001,101-150,0.5815,lm,2,4,16,-,-,-,-,-,-,-
parity,lm2l4h16d,0.0001,0-50,0.6285,lm,2,4,16,-,-,-,-,-,-,-
parity,lm2l4h16d,0.0001,51-100,0.5275,lm,2,4,16,-,-,-,-,-,-,-
parity,lm2l4h16d,0.0001,101-150,0.5375,lm,2,4,16,-,-,-,-,-,-,-
parity,lm2l4h64d,0.001,0-50,0.9255,lm,2,4,64,-,-,-,-,-,-,-
parity,lm2l4h64d,0.001,51-100,0.6235,lm,2,4,64,-,-,-,-,-,-,-
parity,lm2l4h64d,0.001,101-150,0.289,lm,2,4,64,-,-,-,-,-,-,-
parity,lm2l4h64d,0.0001,0-50,0.8775,lm,2,4,64,-,-,-,-,-,-,-
parity,lm2l4h64d,0.0001,51-100,0.6155,lm,2,4,64,-,-,-,-,-,-,-
parity,lm2l4h64d,0.0001,101-150,0.526,lm,2,4,64,-,-,-,-,-,-,-
parity,lm2l4h256d,0.001,0-50,0.6005,lm,2,4,256,-,-,-,-,-,-,-
parity,lm2l4h256d,0.001,51-100,0.5175,lm,2,4,256,-,-,-,-,-,-,-
parity,lm2l4h256d,0.001,101-150,0.523,lm,2,4,256,-,-,-,-,-,-,-
parity,lm2l4h256d,0.0001,0-50,0.937,lm,2,4,256,-,-,-,-,-,-,-
parity,lm2l4h256d,0.0001,51-100,0.6715,lm,2,4,256,-,-,-,-,-,-,-
parity,lm2l4h256d,0.0001,101-150,0.5675,lm,2,4,256,-,-,-,-,-,-,-
parity,lm4l1h16d,0.001,0-50,0.899,lm,4,1,16,-,-,-,-,-,-,-
parity,lm4l1h16d,0.001,51-100,0.6375,lm,4,1,16,-,-,-,-,-,-,-
parity,lm4l1h16d,0.001,101-150,0.521,lm,4,1,16,-,-,-,-,-,-,-
parity,lm4l1h16d,0.0001,0-50,0.8605,lm,4,1,16,-,-,-,-,-,-,-
parity,lm4l1h16d,0.0001,51-100,0.612,lm,4,1,16,-,-,-,-,-,-,-
parity,lm4l1h16d,0.0001,101-150,0.548,lm,4,1,16,-,-,-,-,-,-,-
parity,lm4l1h64d,0.001,0-50,0.5815,lm,4,1,64,-,-,-,-,-,-,-
parity,lm4l1h64d,0.001,51-100,0.503,lm,4,1,64,-,-,-,-,-,-,-
parity,lm4l1h64d,0.001,101-150,0.511,lm,4,1,64,-,-,-,-,-,-,-
parity,lm4l1h64d,0.0001,0-50,0.894,lm,4,1,64,-,-,-,-,-,-,-
parity,lm4l1h64d,0.0001,51-100,0.631,lm,4,1,64,-,-,-,-,-,-,-
parity,lm4l1h64d,0.0001,101-150,0.541,lm,4,1,64,-,-,-,-,-,-,-
parity,lm4l1h256d,0.001,0-50,0.5725,lm,4,1,256,-,-,-,-,-,-,-
parity,lm4l1h256d,0.001,51-100,0.5005,lm,4,1,256,-,-,-,-,-,-,-
parity,lm4l1h256d,0.001,101-150,0.487,lm,4,1,256,-,-,-,-,-,-,-
parity,lm4l1h256d,0.0001,0-50,0.897,lm,4,1,256,-,-,-,-,-,-,-
parity,lm4l1h256d,0.0001,51-100,0.6455,lm,4,1,256,-,-,-,-,-,-,-
parity,lm4l1h256d,0.0001,101-150,0.571,lm,4,1,256,-,-,-,-,-,-,-
parity,lm4l2h16d,0.001,0-50,0.9295,lm,4,2,16,-,-,-,-,-,-,-
parity,lm4l2h16d,0.001,51-100,0.657,lm,4,2,16,-,-,-,-,-,-,-
parity,lm4l2h16d,0.001,101-150,0.562,lm,4,2,16,-,-,-,-,-,-,-
parity,lm4l2h16d,0.0001,0-50,0.826,lm,4,2,16,-,-,-,-,-,-,-
parity,lm4l2h16d,0.0001,51-100,0.5205,lm,4,2,16,-,-,-,-,-,-,-
parity,lm4l2h16d,0.0001,101-150,0.5095,lm,4,2,16,-,-,-,-,-,-,-
parity,lm4l2h64d,0.001,0-50,0.601,lm,4,2,64,-,-,-,-,-,-,-
parity,lm4l2h64d,0.001,51-100,0.523,lm,4,2,64,-,-,-,-,-,-,-
parity,lm4l2h64d,0.001,101-150,0.499,lm,4,2,64,-,-,-,-,-,-,-
parity,lm4l2h64d,0.0001,0-50,0.9325,lm,4,2,64,-,-,-,-,-,-,-
parity,lm4l2h64d,0.0001,51-100,0.6515,lm,4,2,64,-,-,-,-,-,-,-
parity,lm4l2h64d,0.0001,101-150,0.522,lm,4,2,64,-,-,-,-,-,-,-
parity,lm4l2h256d,0.001,0-50,0.564,lm,4,2,256,-,-,-,-,-,-,-
parity,lm4l2h256d,0.001,51-100,0.51,lm,4,2,256,-,-,-,-,-,-,-
parity,lm4l2h256d,0.001,101-150,0.516,lm,4,2,256,-,-,-,-,-,-,-
parity,lm4l2h256d,0.0001,0-50,1.0,lm,4,2,256,-,-,-,-,-,-,-
parity,lm4l2h256d,0.0001,51-100,0.792,lm,4,2,256,-,-,-,-,-,-,-
parity,lm4l2h256d,0.0001,101-150,0.646,lm,4,2,256,-,-,-,-,-,-,-
parity,lm4l4h16d,0.001,0-50,0.907,lm,4,4,16,-,-,-,-,-,-,-
parity,lm4l4h16d,0.001,51-100,0.6565,lm,4,4,16,-,-,-,-,-,-,-
parity,lm4l4h16d,0.001,101-150,0.5145,lm,4,4,16,-,-,-,-,-,-,-
parity,lm4l4h16d,0.0001,0-50,0.8105,lm,4,4,16,-,-,-,-,-,-,-
parity,lm4l4h16d,0.0001,51-100,0.5755,lm,4,4,16,-,-,-,-,-,-,-
parity,lm4l4h16d,0.0001,101-150,0.4815,lm,4,4,16,-,-,-,-,-,-,-
parity,lm4l4h64d,0.001,0-50,1.0,lm,4,4,64,-,-,-,-,-,-,-
parity,lm4l4h64d,0.001,51-100,0.858,lm,4,4,64,-,-,-,-,-,-,-
parity,lm4l4h64d,0.001,101-150,0.6925,lm,4,4,64,-,-,-,-,-,-,-
parity,lm4l4h64d,0.0001,0-50,0.963,lm,4,4,64,-,-,-,-,-,-,-
parity,lm4l4h64d,0.0001,51-100,0.6945,lm,4,4,64,-,-,-,-,-,-,-
parity,lm4l4h64d,0.0001,101-150,0.4865,lm,4,4,64,-,-,-,-,-,-,-
parity,lm4l4h256d,0.001,0-50,0.6,lm,4,4,256,-,-,-,-,-,-,-
parity,lm4l4h256d,0.001,51-100,0.519,lm,4,4,256,-,-,-,-,-,-,-
parity,lm4l4h256d,0.001,101-150,0.529,lm,4,4,256,-,-,-,-,-,-,-
parity,lm4l4h256d,0.0001,0-50,1.0,lm,4,4,256,-,-,-,-,-,-,-
parity,lm4l4h256d,0.0001,51-100,0.844,lm,4,4,256,-,-,-,-,-,-,-
parity,lm4l4h256d,0.0001,101-150,0.6605,lm,4,4,256,-,-,-,-,-,-,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,0-24,0.9785,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,25-49,0.737,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,50-74,0.619,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,75-99,0.5605,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,100-124,0.5405,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.001lr,0.001,125-149,0.516,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,0-24,0.9875,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.772,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.621,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.5345,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.509,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.503,lm,2,2,64,-,1,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,0-24,0.98,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,25-49,0.7595,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,50-74,0.611,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,75-99,0.5525,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,100-124,0.525,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.001lr,0.001,125-149,0.49,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,0-24,0.973,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.724,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.6035,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.564,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.5375,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.511,lm,2,2,64,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,0-24,0.618,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,25-49,0.525,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,50-74,0.5235,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,75-99,0.5115,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,100-124,0.507,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,125-149,0.5095,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,0-24,0.982,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.705,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.517,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.478,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.4715,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.4785,lm,2,2,256,-,1,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,0-24,0.665,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,25-49,0.5365,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,50-74,0.5345,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,75-99,0.517,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,100-124,0.5035,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,125-149,0.512,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,0-24,0.9985,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,25-49,0.7115,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,50-74,0.468,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,75-99,0.482,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,100-124,0.428,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,125-149,0.35,lm,2,2,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,0-24,0.9965,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,25-49,0.785,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,50-74,0.6125,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,75-99,0.5785,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,100-124,0.5565,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,125-149,0.5215,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,0-24,0.9655,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.7255,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.539,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.4635,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.4445,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.459,lm,2,4,64,-,1,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,25-49,0.883,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,50-74,0.738,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,75-99,0.639,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,100-124,0.613,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,125-149,0.5835,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,0-24,0.995,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.7955,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.612,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.49,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.47,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.4825,lm,2,4,64,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,0-24,0.6525,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,25-49,0.5145,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,50-74,0.507,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,75-99,0.5235,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,100-124,0.521,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,125-149,0.5005,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,0-24,0.995,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.76,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.556,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.4745,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.401,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.368,lm,2,4,256,-,1,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,0-24,0.6725,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,25-49,0.52,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,50-74,0.5145,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,75-99,0.5225,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,100-124,0.5225,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,125-149,0.5005,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,25-49,0.7815,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,50-74,0.58,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,75-99,0.5,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,100-124,0.499,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,125-149,0.484,lm,2,4,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,25-49,0.865,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,50-74,0.711,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,75-99,0.58,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,100-124,0.534,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,125-149,0.5295,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,0-24,0.9985,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.781,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.5405,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.51,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.502,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.4915,lm,4,2,64,-,1,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,25-49,0.673,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,50-74,0.316,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,75-99,0.1395,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,100-124,0.1385,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,125-149,0.1175,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,0-24,0.988,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.7495,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.565,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.4685,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.457,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.4495,lm,4,2,64,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,0-24,0.6395,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,25-49,0.5255,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,50-74,0.535,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,75-99,0.514,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,100-124,0.5165,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,125-149,0.515,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.855,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.5805,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.4435,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.4135,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.4045,lm,4,2,256,-,1,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,0-24,0.615,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,25-49,0.5205,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,50-74,0.5005,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,75-99,0.514,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,100-124,0.52,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,125-149,0.5015,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,25-49,0.7525,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,50-74,0.3955,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,75-99,0.279,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,100-124,0.226,lm,4,2,256,-,2,-,True,True,30,-
parity,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,125-149,0.198,lm,4,2,256,-,2,-,True,True,30,-
