task,model,learning_rate,num_bins,bins,train_range,train_len_min,train_len_max,max_eval_len,source_file,source_line,bin1_range,bin1_acc,bin2_range,bin2_acc,bin3_range,bin3_acc,bin4_range,bin4_acc,bin5_range,bin5_acc,bin6_range,bin6_acc,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order,mkar_key_len,mkar_vocab_size,mqar_query_fraction_lower,mqar_query_fraction_upper,mqar_monoid,mqar_monoid_n,mqar_key_size,selective_copy_marker_vocab_size,selective_copy_misc_vocab_size
mqar,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,27,0-24,0.6495,25-49,0.4915,50-74,0.5045,75-99,0.4865,100-124,0.501,125-149,0.498,lm,2,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,28,0-24,0.686,25-49,0.5035,50-74,0.492,75-99,0.5085,100-124,0.522,125-149,0.5095,lm,2,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,29,0-24,0.664,25-49,0.4855,50-74,0.5265,75-99,0.501,100-124,0.489,125-149,0.4915,lm,2,4,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,30,0-24,0.6745,25-49,0.514,50-74,0.508,75-99,0.5025,100-124,0.4835,125-149,0.4745,lm,2,4,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,31,0-24,0.6495,25-49,0.4915,50-74,0.5045,75-99,0.4865,100-124,0.501,125-149,0.498,lm,2,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,32,0-24,0.686,25-49,0.5035,50-74,0.492,75-99,0.5085,100-124,0.522,125-149,0.5095,lm,2,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,33,0-24,0.6825,25-49,0.515,50-74,0.508,75-99,0.499,100-124,0.48,125-149,0.487,lm,4,2,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,34,0-24,0.6805,25-49,0.4955,50-74,0.501,75-99,0.499,100-124,0.519,125-149,0.497,lm,4,2,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,35,0-24,0.6785,25-49,0.508,50-74,0.502,75-99,0.501,100-124,0.5055,125-149,0.515,lm,4,2,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,36,0-24,0.684,25-49,0.5,50-74,0.47,75-99,0.404,100-124,0.4115,125-149,0.4055,lm,4,2,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,37,0-24,0.6825,25-49,0.515,50-74,0.508,75-99,0.499,100-124,0.48,125-149,0.487,lm,4,2,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,38,0-24,0.6805,25-49,0.4955,50-74,0.501,75-99,0.499,100-124,0.519,125-149,0.497,lm,4,2,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,39,0-24,0.6785,25-49,0.508,50-74,0.502,75-99,0.501,100-124,0.5055,125-149,0.515,lm,4,2,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,40,0-24,0.684,25-49,0.5,50-74,0.47,75-99,0.404,100-124,0.4115,125-149,0.4055,lm,4,2,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,41,0-24,0.639,25-49,0.502,50-74,0.501,75-99,0.491,100-124,0.516,125-149,0.489,lm,4,2,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,42,0-24,0.676,25-49,0.522,50-74,0.5085,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,2,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,43,0-24,0.6435,25-49,0.514,50-74,0.4975,75-99,0.4955,100-124,0.482,125-149,0.491,lm,4,2,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,44,0-24,0.6615,25-49,0.498,50-74,0.4905,75-99,0.5035,100-124,0.4935,125-149,0.51,lm,4,2,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,45,0-24,0.639,25-49,0.502,50-74,0.501,75-99,0.491,100-124,0.516,125-149,0.489,lm,4,2,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,46,0-24,0.676,25-49,0.522,50-74,0.5085,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,2,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,47,0-24,0.6435,25-49,0.514,50-74,0.4975,75-99,0.4955,100-124,0.482,125-149,0.491,lm,4,2,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l2h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,48,0-24,0.6615,25-49,0.498,50-74,0.4905,75-99,0.5035,100-124,0.4935,125-149,0.51,lm,4,2,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,49,0-24,0.6865,25-49,0.513,50-74,0.507,75-99,0.4935,100-124,0.48,125-149,0.489,lm,4,4,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,50,0-24,0.675,25-49,0.516,50-74,0.509,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,4,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,51,0-24,0.684,25-49,0.5175,50-74,0.5085,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,4,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,52,0-24,0.6845,25-49,0.519,50-74,0.5105,75-99,0.4915,100-124,0.486,125-149,0.497,lm,4,4,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,53,0-24,0.6865,25-49,0.513,50-74,0.507,75-99,0.4935,100-124,0.48,125-149,0.489,lm,4,4,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,54,0-24,0.675,25-49,0.516,50-74,0.509,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,4,64,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,55,0-24,0.684,25-49,0.5175,50-74,0.5085,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,4,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h64d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,56,0-24,0.6845,25-49,0.519,50-74,0.5105,75-99,0.4915,100-124,0.486,125-149,0.497,lm,4,4,64,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,57,0-24,0.645,25-49,0.4845,50-74,0.495,75-99,0.4895,100-124,0.482,125-149,0.492,lm,4,4,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,58,0-24,0.677,25-49,0.5165,50-74,0.5085,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,4,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,59,0-24,0.6455,25-49,0.4935,50-74,0.5055,75-99,0.4935,100-124,0.479,125-149,0.495,lm,4,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,60,0-24,0.674,25-49,0.519,50-74,0.4935,75-99,0.437,100-124,0.481,125-149,0.4885,lm,4,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d1mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,61,0-24,0.645,25-49,0.4845,50-74,0.495,75-99,0.4895,100-124,0.482,125-149,0.492,lm,4,4,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d1mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,62,0-24,0.677,25-49,0.5165,50-74,0.5085,75-99,0.497,100-124,0.481,125-149,0.4885,lm,4,4,256,-,1,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d2mlppelnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,63,0-24,0.6455,25-49,0.4935,50-74,0.5055,75-99,0.4935,100-124,0.479,125-149,0.495,lm,4,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,lm0.0reg4l4h256d2mlppelnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summarylm41768.txt,64,0-24,0.674,25-49,0.519,50-74,0.4935,75-99,0.437,100-124,0.481,125-149,0.4885,lm,4,4,256,-,2,-,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm1l1h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,1,0-49,0.605,50-99,0.488,100-149,0.516,,,,,,,olmolm,1,1,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm1l1h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,2,0-49,0.602,50-99,0.5205,100-149,0.522,,,,,,,olmolm,1,1,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm1l2h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,3,0-49,0.581,50-99,0.493,100-149,0.484,,,,,,,olmolm,1,2,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm1l2h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,4,0-49,0.5815,50-99,0.512,100-149,0.504,,,,,,,olmolm,1,2,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm1l4h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,5,0-49,0.5705,50-99,0.4885,100-149,0.4765,,,,,,,olmolm,1,4,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm1l4h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,6,0-49,0.584,50-99,0.5065,100-149,0.521,,,,,,,olmolm,1,4,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm2l1h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,7,0-49,0.573,50-99,0.5025,100-149,0.4805,,,,,,,olmolm,2,1,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm2l1h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,8,0-49,0.577,50-99,0.5,100-149,0.5125,,,,,,,olmolm,2,1,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm2l2h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,9,0-49,0.606,50-99,0.5045,100-149,0.5165,,,,,,,olmolm,2,2,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm2l2h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,10,0-49,0.576,50-99,0.505,100-149,0.4885,,,,,,,olmolm,2,2,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm2l4h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,11,0-49,0.5925,50-99,0.503,100-149,0.5185,,,,,,,olmolm,2,4,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm2l4h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,12,0-49,0.5845,50-99,0.4985,100-149,0.5145,,,,,,,olmolm,2,4,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm4l1h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,13,0-49,0.58,50-99,0.494,100-149,0.509,,,,,,,olmolm,4,1,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm4l1h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,14,0-49,0.589,50-99,0.507,100-149,0.5105,,,,,,,olmolm,4,1,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm4l2h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,15,0-49,0.5765,50-99,0.507,100-149,0.5215,,,,,,,olmolm,4,2,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm4l2h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,16,0-49,0.576,50-99,0.4955,100-149,0.492,,,,,,,olmolm,4,2,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm4l4h16d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,17,0-49,0.597,50-99,0.512,100-149,0.5315,,,,,,,olmolm,4,4,16,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmolm4l4h64d0.1drstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summarylm44002.txt,18,0-49,0.588,50-99,0.505,100-149,0.5175,,,,,,,olmolm,4,4,64,0.1,-,-,-,-,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,4l256d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm.txt,1,0-50,0.6485,51-100,0.515,101-150,0.498,,,,,,,lm,4,-,256,0,-,-,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,4l256d0dr,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm.txt,2,0-50,0.6085,51-100,0.4975,101-150,0.519,,,,,,,lm,4,-,256,0,-,-,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,4l256d0dr,0.0001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm.txt,3,0-50,0.6085,51-100,0.4975,101-150,0.519,,,,,,,lm,4,-,256,0,-,-,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm8l64d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41545.txt,1,0-50,0.6425,51-100,0.492,101-150,0.514,,,,,,,ssm,8,-,64,0,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm16l64d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41545.txt,2,0-50,0.654,51-100,0.5015,101-150,0.5195,,,,,,,ssm,16,-,64,0,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm16l64d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,1,0-50,0.6695,51-100,0.5025,101-150,0.4835,,,,,,,ssm,16,-,64,0,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm16l64d0.1dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,2,0-50,0.653,51-100,0.5125,101-150,0.483,,,,,,,ssm,16,-,64,0.1,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm16l256d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,3,0-50,0.735,51-100,0.4985,101-150,0.481,,,,,,,ssm,16,-,256,0,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm16l256d0.1dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,4,0-50,0.671,51-100,0.4965,101-150,0.489,,,,,,,ssm,16,-,256,0.1,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm32l64d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,5,0-50,0.6655,51-100,0.4945,101-150,0.484,,,,,,,ssm,32,-,64,0,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm32l64d0.1dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,6,0-50,0.6535,51-100,0.5025,101-150,0.477,,,,,,,ssm,32,-,64,0.1,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssm32l256d0dr,0.001,3,0-50|51-100|101-150,0-50,0,50,150,mqar/summaryssm41608.txt,7,0-50,0.746,51-100,0.497,101-150,0.505,,,,,,,ssm,32,-,256,0,-,s4,-,-,-,-,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,1,0-24,0.703,25-49,0.506,50-74,0.4815,75-99,0.4165,100-124,0.3785,,,ssm,4,-,16,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,2,0-24,0.6315,25-49,0.5015,50-74,0.4875,75-99,0.4805,100-124,0.4935,,,ssm,4,-,16,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,3,0-24,0.6735,25-49,0.315,50-74,0.143,75-99,0.0,100-124,0.0,,,ssm,4,-,16,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,4,0-24,0.6435,25-49,0.4955,50-74,0.484,75-99,0.4935,100-124,0.487,,,ssm,4,-,16,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,5,0-24,0.687,25-49,0.4865,50-74,0.4885,75-99,0.4505,100-124,0.4815,,,ssm,4,-,16,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,6,0-24,0.6315,25-49,0.5115,50-74,0.4925,75-99,0.512,100-124,0.507,,,ssm,4,-,16,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,7,0-24,0.6865,25-49,0.4825,50-74,0.508,75-99,0.5105,100-124,0.5235,,,ssm,4,-,16,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,8,0-24,0.639,25-49,0.4895,50-74,0.4715,75-99,0.43,100-124,0.318,,,ssm,4,-,16,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,9,0-24,0.7235,25-49,0.498,50-74,0.4965,75-99,0.5085,100-124,0.4965,,,ssm,4,-,64,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,10,0-24,0.6725,25-49,0.5135,50-74,0.4935,75-99,0.4935,100-124,0.497,,,ssm,4,-,64,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,11,0-24,0.7155,25-49,0.51,50-74,0.47,75-99,0.4495,100-124,0.446,,,ssm,4,-,64,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
