task,model,learning_rate,bucket,accuracy,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,train_steps_k,layer_order
majority,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.821,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.751,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,25-49,1.0,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,50-74,0.999,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,75-99,0.977,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,100-124,0.9545,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.001lr,0.001,125-149,0.9115,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.996,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.95,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.848,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.6885,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.5435,lm,2,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,25-49,0.998,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,50-74,0.9855,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,75-99,0.9345,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,100-124,0.8805,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.001lr,0.001,125-149,0.811,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,25-49,0.994,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,50-74,0.9575,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,75-99,0.8875,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,100-124,0.844,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l2h256d2mlppelnstp30k0.0001lr,0.0001,125-149,0.771,lm,2,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,25-49,0.9975,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,50-74,0.9845,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,75-99,0.94,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,100-124,0.879,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.001lr,0.001,125-149,0.829,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.991,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.9155,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.778,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.617,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.5195,lm,4,64,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,25-49,0.9975,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,50-74,0.965,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,75-99,0.9125,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,100-124,0.882,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.001lr,0.001,125-149,0.8365,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.9975,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.9325,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.8595,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.76,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.681,lm,4,64,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,25-49,1.0,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,50-74,0.998,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,75-99,0.977,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,100-124,0.9525,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.001lr,0.001,125-149,0.9085,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,25-49,0.9945,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,50-74,0.9655,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,75-99,0.879,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,100-124,0.744,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d1mlppelnstp30k0.0001lr,0.0001,125-149,0.6175,lm,4,256,1,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,25-49,0.997,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,50-74,0.952,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,75-99,0.872,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,100-124,0.727,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.001lr,0.001,125-149,0.6165,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,25-49,1.0,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,50-74,0.9785,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,75-99,0.9115,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,100-124,0.8605,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg2l4h256d2mlppelnstp30k0.0001lr,0.0001,125-149,0.817,lm,4,256,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,25-49,0.9965,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,50-74,0.9585,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,75-99,0.901,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,100-124,0.84,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.001lr,0.001,125-149,0.7705,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,0-24,0.999,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,25-49,0.989,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,50-74,0.934,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,75-99,0.868,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,100-124,0.7825,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d1mlppelnstp30k0.0001lr,0.0001,125-149,0.711,lm,2,64,1,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,0-24,1.0,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,25-49,0.997,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,50-74,0.967,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,75-99,0.9205,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,100-124,0.892,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.001lr,0.001,125-149,0.859,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,0-24,1.0,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,25-49,0.997,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,50-74,0.9445,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,75-99,0.8545,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,100-124,0.7825,lm,2,64,2,-,-,-,True,True,30,-
majority,lm0.0reg4l2h64d2mlppelnstp30k0.0001lr,0.0001,125-149,0.722,lm,2,64,2,-,-,-,True,True,30,-
majority,ssm1l16d0dr,0.001,0-50,0.715,ssm,1,-,16,0,-,s4,-,-,-,-
majority,ssm1l16d0dr,0.001,51-100,0.4165,ssm,1,-,16,0,-,s4,-,-,-,-
majority,ssm1l16d0dr,0.001,101-150,0.288,ssm,1,-,16,0,-,s4,-,-,-,-
majority,ssm1l16d0dr,0.0001,0-50,0.426,ssm,1,-,16,0,-,s4,-,-,-,-
majority,ssm1l16d0dr,0.0001,51-100,0.211,ssm,1,-,16,0,-,s4,-,-,-,-
majority,ssm1l16d0dr,0.0001,101-150,0.144,ssm,1,-,16,0,-,s4,-,-,-,-
majority,ssm1l64d0dr,0.001,0-50,1.0,ssm,1,-,64,0,-,s4,-,-,-,-
majority,ssm1l64d0dr,0.001,51-100,0.6895,ssm,1,-,64,0,-,s4,-,-,-,-
majority,ssm1l64d0dr,0.001,101-150,0.4045,ssm,1,-,64,0,-,s4,-,-,-,-
majority,ssm1l64d0dr,0.0001,0-50,0.953,ssm,1,-,64,0,-,s4,-,-,-,-
majority,ssm1l64d0dr,0.0001,51-100,0.5485,ssm,1,-,64,0,-,s4,-,-,-,-
majority,ssm1l64d0dr,0.0001,101-150,0.3355,ssm,1,-,64,0,-,s4,-,-,-,-
majority,ssm1l256d0dr,0.001,0-50,1.0,ssm,1,-,256,0,-,s4,-,-,-,-
majority,ssm1l256d0dr,0.001,51-100,0.6385,ssm,1,-,256,0,-,s4,-,-,-,-
majority,ssm1l256d0dr,0.001,101-150,0.424,ssm,1,-,256,0,-,s4,-,-,-,-
majority,ssm1l256d0dr,0.0001,0-50,0.9995,ssm,1,-,256,0,-,s4,-,-,-,-
majority,ssm1l256d0dr,0.0001,51-100,0.6135,ssm,1,-,256,0,-,s4,-,-,-,-
majority,ssm1l256d0dr,0.0001,101-150,0.3915,ssm,1,-,256,0,-,s4,-,-,-,-
majority,ssm2l16d0dr,0.001,0-50,0.7675,ssm,2,-,16,0,-,s4,-,-,-,-
majority,ssm2l16d0dr,0.001,51-100,0.449,ssm,2,-,16,0,-,s4,-,-,-,-
majority,ssm2l16d0dr,0.001,101-150,0.288,ssm,2,-,16,0,-,s4,-,-,-,-
majority,ssm2l16d0dr,0.0001,0-50,0.499,ssm,2,-,16,0,-,s4,-,-,-,-
majority,ssm2l16d0dr,0.0001,51-100,0.2295,ssm,2,-,16,0,-,s4,-,-,-,-
majority,ssm2l16d0dr,0.0001,101-150,0.1715,ssm,2,-,16,0,-,s4,-,-,-,-
majority,ssm2l64d0dr,0.001,0-50,1.0,ssm,2,-,64,0,-,s4,-,-,-,-
majority,ssm2l64d0dr,0.001,51-100,0.6715,ssm,2,-,64,0,-,s4,-,-,-,-
majority,ssm2l64d0dr,0.001,101-150,0.433,ssm,2,-,64,0,-,s4,-,-,-,-
majority,ssm2l64d0dr,0.0001,0-50,0.9885,ssm,2,-,64,0,-,s4,-,-,-,-
majority,ssm2l64d0dr,0.0001,51-100,0.6065,ssm,2,-,64,0,-,s4,-,-,-,-
majority,ssm2l64d0dr,0.0001,101-150,0.3325,ssm,2,-,64,0,-,s4,-,-,-,-
majority,ssm2l256d0dr,0.001,0-50,1.0,ssm,2,-,256,0,-,s4,-,-,-,-
majority,ssm2l256d0dr,0.001,51-100,0.8285,ssm,2,-,256,0,-,s4,-,-,-,-
majority,ssm2l256d0dr,0.001,101-150,0.5955,ssm,2,-,256,0,-,s4,-,-,-,-
majority,ssm2l256d0dr,0.0001,0-50,1.0,ssm,2,-,256,0,-,s4,-,-,-,-
majority,ssm2l256d0dr,0.0001,51-100,0.729,ssm,2,-,256,0,-,s4,-,-,-,-
majority,ssm2l256d0dr,0.0001,101-150,0.5185,ssm,2,-,256,0,-,s4,-,-,-,-
majority,ssm4l16d0dr,0.001,0-50,0.788,ssm,4,-,16,0,-,s4,-,-,-,-
majority,ssm4l16d0dr,0.001,51-100,0.435,ssm,4,-,16,0,-,s4,-,-,-,-
majority,ssm4l16d0dr,0.001,101-150,0.259,ssm,4,-,16,0,-,s4,-,-,-,-
majority,ssm4l16d0dr,0.0001,0-50,0.5275,ssm,4,-,16,0,-,s4,-,-,-,-
majority,ssm4l16d0dr,0.0001,51-100,0.244,ssm,4,-,16,0,-,s4,-,-,-,-
majority,ssm4l16d0dr,0.0001,101-150,0.169,ssm,4,-,16,0,-,s4,-,-,-,-
majority,ssm4l64d0dr,0.001,0-50,1.0,ssm,4,-,64,0,-,s4,-,-,-,-
majority,ssm4l64d0dr,0.001,51-100,0.7745,ssm,4,-,64,0,-,s4,-,-,-,-
majority,ssm4l64d0dr,0.001,101-150,0.5565,ssm,4,-,64,0,-,s4,-,-,-,-
majority,ssm4l64d0dr,0.0001,0-50,0.9915,ssm,4,-,64,0,-,s4,-,-,-,-
majority,ssm4l64d0dr,0.0001,51-100,0.585,ssm,4,-,64,0,-,s4,-,-,-,-
majority,ssm4l64d0dr,0.0001,101-150,0.1955,ssm,4,-,64,0,-,s4,-,-,-,-
majority,ssm4l256d0dr,0.001,0-50,1.0,ssm,4,-,256,0,-,s4,-,-,-,-
majority,ssm4l256d0dr,0.001,51-100,0.885,ssm,4,-,256,0,-,s4,-,-,-,-
majority,ssm4l256d0dr,0.001,101-150,0.7065,ssm,4,-,256,0,-,s4,-,-,-,-
majority,ssm4l256d0dr,0.0001,0-50,1.0,ssm,4,-,256,0,-,s4,-,-,-,-
majority,ssm4l256d0dr,0.0001,51-100,0.8525,ssm,4,-,256,0,-,s4,-,-,-,-
majority,ssm4l256d0dr,0.0001,101-150,0.6305,ssm,4,-,256,0,-,s4,-,-,-,-
majority,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,0-24,0.875,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,25-49,0.5325,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,50-74,0.2855,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,75-99,0.175,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,100-124,0.126,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,0-24,0.55,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,25-49,0.2585,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,50-74,0.1185,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,75-99,0.0705,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,100-124,0.0485,ssm,4,-,16,0,2,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,0-24,0.7315,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,25-49,0.3175,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,50-74,0.1495,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,75-99,0.099,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,100-124,0.064,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,0-24,0.2855,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,25-49,0.0935,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,50-74,0.0535,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,75-99,0.031,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,100-124,0.0165,ssm,4,-,16,0,4,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,0-24,0.7785,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,25-49,0.4645,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,50-74,0.324,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,75-99,0.2545,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,100-124,0.2135,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,0-24,0.467,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,25-49,0.1835,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,50-74,0.128,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,75-99,0.1,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,100-124,0.0955,ssm,4,-,16,0.1,2,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,0-24,0.6505,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,25-49,0.361,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,50-74,0.213,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,75-99,0.1535,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,100-124,0.1245,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,0-24,0.2105,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,25-49,0.101,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,50-74,0.07,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,75-99,0.0495,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,100-124,0.054,ssm,4,-,16,0.1,4,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,0-24,1.0,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,25-49,0.764,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,50-74,0.507,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,75-99,0.3735,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,100-124,0.319,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,0-24,0.9705,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,25-49,0.593,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,50-74,0.345,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,75-99,0.173,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,100-124,0.143,ssm,4,-,64,0,2,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,0-24,0.999,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,25-49,0.762,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,50-74,0.373,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,75-99,0.272,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,100-124,0.193,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,0-24,0.5115,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,25-49,0.144,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,50-74,0.038,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,75-99,0.0015,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,100-124,0.0005,ssm,4,-,64,0,4,s4,-,True,30,-
majority,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,0-24,1.0,ssm,4,-,64,0.1,2,s4,-,True,30,-
majority,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,25-49,0.8435,ssm,4,-,64,0.1,2,s4,-,True,30,-
majority,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,50-74,0.5895,ssm,4,-,64,0.1,2,s4,-,True,30,-
majority,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,75-99,0.393,ssm,4,-,64,0.1,2,s4,-,True,30,-
majority,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,100-124,0.3,ssm,4,-,64,0.1,2,s4,-,True,30,-
